Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
10982,MN,E85 Fueling Infrastructure Grants,"The Twin Cities Clean Cities Coalition offers funding assistance to fuel
retailers for the installation of equipment to dispense E85 to the
public. A qualified retailer may apply for a grant in the amount of 50%
of eligible project costs. Funding may also be available to fuel
retailers for the installation of ethanol blender pumps based on program
priorities. Funding is limited, not guaranteed, and expires on April 30,
2014.
",,,false,44,Utility / Private Incentives,"",2014-08-18 20:24:59 UTC,,2014-07-01 00:00:00 UTC,,"",ETH,GNT,"",STATION,"",archived,2014-07-01
10984,MN,NextGen Energy Board,"The NextGen Energy Board (Board) was created to conduct research on how
Minnesota can better invest its resources to achieve energy independence
and agricultural and resource sustainability. The Board must:

-   Examine the future success of alternative fuels in Minnesota,
    including synthetic gases, biobutanol, hydrogen, methanol,
    biodiesel, and ethanol;
-   Examine the opportunity for additional production of biofuel from
    agricultural and forestry feedstocks;
-   Develop grant programs to assist locally-owned facilities;
-   Evaluate state and federal programs to best leverage resources; and
-   Work with communities to develop a clean energy program.

The Board must report to the legislature before February 1 of each year
until June 2014 with recommendations for state appropriations.

(Reference [Minnesota Statutes](https://www.revisor.mn.gov/pubs/)
41A.105)
",2013-05-23 00:00:00 UTC,,false,78,Laws and Regulations,"",2015-10-15 22:56:00 UTC,2015-06-30 00:00:00 UTC,,,"",BIOD|ETH|HY|OTHER,"",OTHER,OTHER,http://www.leg.state.mn.us/leg/legis.aspx|https://www.revisor.mn.gov/pubs/,expired,2015-06-30
11021,IL,E85 Fueling Infrastructure Grants,"The Illinois Department of Commerce and Economic Opportunity\'s
(Department) Renewable Fuels Development Program is partnered with the
Illinois Corn Marketing Board to fund new E85 fueling infrastructure at
retail gasoline stations. The American Lung Association of Illinois-Iowa
administers grants of up to \$15,000 for a blender pump installation,
\$10,000 for a new E85 dispenser installation, and \$7,500 to convert
existing stations to dispense E85. The maximum grant amount is \$15,000
per facility or \$75,000 for four or more facilities. For more
information, including program guidelines, see the Illinois E85
Infrastructure Development Program website.
",,,false,20,State Incentives,"",2014-09-17 14:15:38 UTC,,2017-10-01 00:00:00 UTC,,"",ETH,GNT,"",STATION,"",archived,2017-10-01
11022,IL,Biofuels Production Facility Grants,"The Illinois Department of Commerce and Economic Opportunity\'s
Renewable Fuels Development Program provides grants for the construction
or expansion of biodiesel and ethanol production facilities. Each new
facility must have a production capacity of at least 30 million gallons
per year, and an existing facility must expand its production capacity
by at least 30 million gallons per year to be eligible for funding. The
total amount of the grant awarded may be up to 10% of the total
construction costs of the facility or \$5.5 million, whichever is less.
This program is suspended indefinitely (verified June 2016). For more
information, see the Renewable Fuels Development Program website.
(Reference 20 [Illinois Compiled
Statutes](http://www.ilga.gov/legislation/ilcs/ilcs.asp) 689/1 through
689/99)
",,2009-08-10 00:00:00 UTC,false,25,State Incentives,"",2016-08-26 21:13:15 UTC,,2016-08-01 00:00:00 UTC,,"",BIOD|ETH,GNT,"",AFP,"",archived,2016-08-01
11047,OK,Alternative Fuel School Bus Conversion Research,"The School Transportation Task Force (Task Force) must investigate the
costs and benefits of converting school buses and bus fleets to
compressed natural gas or another alternative fuel system. The Task
Force must make recommendations to the governor and legislature
regarding the research findings by December 31, 2013. (Reference
[Executive Order](https://www.sos.ok.gov/gov/execorders.aspx) 2013-13,
2013)
",2013-04-16 00:00:00 UTC,,false,66,Laws and Regulations,"",2016-08-17 15:51:32 UTC,,2016-07-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|NG|LPG,"",OTHER,OTHER,https://www.sos.ok.gov/gov/execorders.aspx,archived,2016-07-01
11063,OR,Alternative Fuel Vehicle (AFV) Loan Program,"The Oregon Department of Energy (ODOE) AFV Revolving Fund provides loans
to public agencies, private entities, and tribes for the incremental
cost of AFVs and AFV conversions. Priority will be given to converting
petroleum-powered vehicles to AFVs. The loan recipient may be
responsible for a fee of 0.1% of the loan, up to \$2,500, as well as
fees to cover the cost of application processing. ODOE may set the
interest rate anywhere from 0% to the current market rate, with a loan
term up to six years. Eligible vehicles include those powered by
electricity, biofuel, gasoline and alcohol blends with at least 20%
alcohol content, hydrogen, natural gas, propane, or any other fuel ODOE
approves that produces lower exhaust emissions or is more energy
efficient than gasoline or diesel. For more information, including
application forms and interest rate and fee information, see the
[ODOE](http://www.oregon.gov/energy/LOANS/pages/index.aspx) website.
",2013-08-14 00:00:00 UTC,2014-03-06 00:00:00 UTC,false,10,State Incentives,"",2014-07-07 15:27:29 UTC,,,2017-08-15 00:00:00 UTC,"",AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS,"",FLEET|IND,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm|http://www.leg.state.or.us/,repealed,2017-08-15
11160,CA,Support for Advanced Biofuel Development,"The California Legislature urges the U.S. Congress or the U.S.
Environmental Protection Agency to take action to amend the U.S.
Renewable Fuel Standard to favor non-food crop biofuel feedstocks and
promote the development of advanced fuels, such as cellulosic ethanol.
(Reference [Assembly Joint Resolution](http://www.oal.ca.gov/) 21, 2013)
",2013-09-27 00:00:00 UTC,,false,228,Laws and Regulations,"",,,2018-11-13 00:00:00 UTC,,"",BIOD|ETH|OTHER,"",CCEINIT|RFS,STATION|AFP|OTHER,http://www.oal.ca.gov/,archived,2018-11-13
11200,NJ,Biofuels Promotion,"The New Jersey Assembly urges the U.S. Congress to maintain the federal
Renewable Fuels Standard, which will increase the production of domestic
renewable fuel, enhance consumer choice, improve the economy, increase
national security, and improve the environment. (Reference [Assembly
Resolution](http://www.njleg.state.nj.us/) 167, 2013)
",2013-06-20 00:00:00 UTC,,false,30,Laws and Regulations,"",,,2017-11-01 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT|RFS,OTHER,http://www.njleg.state.nj.us/,archived,2017-11-01
11507,IL,Biofuels Business Planning Grants,"The Illinois Department of Commerce and Economic Opportunity provides
grants up to \$25,000 for the development of new biofuel production
facilities through its Biofuels Business Planning Grant Program.
Eligible activities include business planning, engineering designs,
permit applications, and legal work. This program is suspended
indefinitely (verified June 2016). For more information, see the
Renewable Fuels Development Program website.
",,,false,27,State Incentives,"",2016-08-26 21:12:38 UTC,,2016-08-01 00:00:00 UTC,,"",BIOD|ETH,GNT,"",AFP,"",archived,2016-08-01
11516,SC,Alternative Fuel School Bus Pilot Program,"Through June 2015, the South Carolina Department of Education may direct
5% to 10% of fiscal year school bus funds to lease or purchase
alternative fuel school buses and provide ongoing maintenance and fuel
costs as part of a pilot program for three school districts. The
participating school districts must pay for the alternative fueling
infrastructure, the incremental cost between a conventional and
alternative fuel bus, and training for bus maintenance staff. The school
districts must also submit quarterly reports. The South Carolina
Department of Education must submit a final cost report to the Senate
Finance Committee and House Ways and Means Committee. (Reference [House
Bill](http://www.scstatehouse.gov/index.php) 4701, 2014)
",2014-07-01 00:00:00 UTC,,false,56,State Incentives,"",2015-09-04 21:18:02 UTC,2015-06-01 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS|OTHER,"",STATION|FLEET,http://www.scstatehouse.gov/index.php,expired,2015-06-01
11520,SC,Clean Energy Advisory Commission,"The South Carolina Clean Energy Industry Manufacturing Market
Development Advisory Commission (Commission) will assist with the
development of clean energy technologies, materials, and products,
including advanced vehicle, alternative transportation fuel, battery
manufacturing, and hydrogen fuel cell industries. The Commission issued
a final report in September 2015, with a description and analysis of the
existing clean energy manufacturing industry, job development potential,
market potential, incentives offered by neighboring states, and
recommendations for in-state production incentives, benchmarks to
increase clean energy manufacturing, and marketing and public education
programs. (Reference [South Carolina Code of
Laws](http://www.scstatehouse.gov/code/statmast.php) 11-55-100)
",2014-05-16 00:00:00 UTC,,false,72,Laws and Regulations,"",2016-08-09 18:23:27 UTC,,2017-08-09 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HY|IR|NG|NEVS|OTHER|PHEV|LPG,"",OTHER,STATION|AFP|PURCH|MAN|FLEET|OTHER|IND,http://www.scstatehouse.gov/index.php|http://www.scstatehouse.gov/code/statmast.php,archived,2017-08-09
11553,MO,State Energy Plan,"The Missouri Department of Economic Development\'s Division of Energy
developed a comprehensive state energy plan to include information
related to alternative fuels and advanced vehicles, as well as electric
generation, fuels and resource extraction, energy distribution, energy
usage, energy storage, energy-related land use issues, energy prices,
energy security, and emergency resource planning. For more information,
see the [Missouri Energy
Plan](https://energy.mo.gov/comprehensive-state-energy-plan) website.
(Reference [Executive
Orders](http://www.sos.mo.gov/library/reference/orders/default) 15-02,
2015, and 14-06, 2014)
",2014-06-18 00:00:00 UTC,,false,43,Laws and Regulations,"",2016-08-11 12:29:59 UTC,,2020-07-23 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",CCEINIT,OTHER,http://governor.mo.gov/news/executive-orders|http://governor.mo.gov/news/executive-orders,archived,2020-07-23
11560,US,Second Generation Biofuel Production Property Depreciation Allowance,"NOTE: This incentive originally expired on December 31, 2016, but was
retroactively extended through December 31, 2017, by Public Law 115-123.

An owner of a second generation biofuel production plant may be eligible
for a 50% special depreciation allowance to recover the cost of
qualified property. To be eligible, the plant must function solely for
the purpose of second generation biofuel production, be put into service
by the current owner before January 1, 2018, and produce fuel that meets
the U.S. Environmental Protection Agency fuel and fuel additive
registration requirements. Second generation biofuel is defined as
liquid fuel produced from any lignocellulosic or hemicellulosic matter
that is available on a renewable basis or any cultivated algae,
cyanobacteria, or lemna. For more information about claiming the
incentive, see IRS Form 4562, which is available on the [IRS Forms and
Publications](http://apps.irs.gov/app/picklist/list/formsPublications.html)
website. (Reference Public Law 115-123, Public Law 114-113, and 26 [U.S.
Code](http://www.gpo.gov/fdsys/) 168)
",2005-08-10 00:00:00 UTC,2018-02-09 00:00:00 UTC,false,,Incentives,U.S. Internal Revenue Service,2018-02-09 19:36:00 UTC,2017-12-31 00:00:00 UTC,,,"",ETH,OTHER|TAX,"",AFP,http://www.gpo.gov/fdsys/|https://www.congress.gov|https://www.congress.gov/public-laws/115th-congress,expired,2017-12-31
11579,AR,Personal Use Biofuel Reporting,"Taxpayers producing and using biodiesel and ethanol for personal use
must report the total gallons of fuel produced by year and the portion
of fuel used on-road and off-road to the Arkansas Department of Finance
and Administration (DFA). Taxpayers must then submit a tax payment for
the portion of biodiesel and ethanol used for on-road purposes. For more
information, including instructions and forms, see the DFA website.
(Reference Arkansas Code 15-4-2802)
",,,false,35,Laws and Regulations,"",,,2016-06-01 00:00:00 UTC,,"",BIOD|ETH,"",REQ|STD|FUEL,AFP,http://www.arkleg.state.ar.us,archived,2016-06-01
11627,WY,Alternative Fuel Feasibility Study Grants,"The Wyoming State Energy Office (SEO) offers grants of up to \$5,000 to
municipalities in the state to conduct feasibility studies related to
acquiring alternative fuel vehicles or developing fueling
infrastructure. Awardees must submit final feasibility studies to the
SEO within 180 days of the grant execution date. Eligible applicants are
required to provide at least a 10% cash match. Other terms and
conditions may apply. Funding is not currently available for this
incentive (verified February 2017). For more information, see the SEO
Energy Assistance website.
",,,false,9,State Incentives,"",2015-07-08 13:39:43 UTC,,2017-02-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",FLEET|OTHER,"",archived,2017-02-01
